ID,Obverse Copyright,Obverse License,Obverse Picture,Reverse Copyright,Reverse License,Reverse Picture,Issuer
358949,Emanuel de Matos,CC BY-NC,https://en.numista.com/catalogue/photos/canada/64107ef403e795.10002083-original.jpg,Emanuel de Matos,CC BY-NC,https://en.numista.com/catalogue/photos/canada/64107ef4903d27.18905353-original.jpg,Canada
38183,Monéphil,CC BY-NC,https://en.numista.com/catalogue/photos/canada/2327-original.jpg,Monéphil,CC BY-NC,https://en.numista.com/catalogue/photos/canada/2328-original.jpg,Canada
476,Monéphil,CC BY-NC,https://en.numista.com/catalogue/photos/canada/3136-original.jpg,Monéphil,CC BY-NC,https://en.numista.com/catalogue/photos/canada/3137-original.jpg,Canada
479,Monéphil,CC BY-NC,https://en.numista.com/catalogue/photos/canada/3222-original.jpg,Monéphil,CC BY-NC,https://en.numista.com/catalogue/photos/canada/3223-original.jpg,Canada
6735,layflags,CC0,https://en.numista.com/catalogue/photos/canada/62add7aa3c73f9.93637096-original.jpg,layflags,CC0,https://en.numista.com/catalogue/photos/canada/62add7aab2a0d6.59115723-original.jpg,Canada
355971,jdog2004g,CC BY-NC-SA,https://en.numista.com/catalogue/photos/canada/63ed333ca8b0e6.50823084-original.jpg,jdog2004g,CC BY-NC-SA,https://en.numista.com/catalogue/photos/canada/63ed333d50db69.30177795-original.jpg,Canada
268122,PA-ENGINEER,CC0,https://en.numista.com/catalogue/photos/canada/60290700656800.38097221-original.jpg,PA-ENGINEER,CC0,https://en.numista.com/catalogue/photos/canada/60290700a8b7f6.61401354-original.jpg,Canada
235213,Emanuel de Matos,CC BY-NC,https://en.numista.com/catalogue/photos/canada/5f5b4658975266.35381152-original.jpg,Emanuel de Matos,CC BY-NC,https://en.numista.com/catalogue/photos/canada/5f5b46594bccb4.64982116-original.jpg,Canada
323845,Emanuel de Matos,CC BY-NC,https://en.numista.com/catalogue/photos/canada/623cae3debb6f6.79556155-original.jpg,Emanuel de Matos,CC BY-NC,https://en.numista.com/catalogue/photos/canada/623cae3e4a71f3.97904846-original.jpg,Canada
274342,Dazhbog II,CC BY,https://en.numista.com/catalogue/photos/canada/602e4359349140.44881856-original.jpg,Dazhbog II,CC BY,https://en.numista.com/catalogue/photos/canada/602e435aabf5a4.81180874-original.jpg,Canada
2860,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/beac/5ef0aaf6923cc1.97389744-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/beac/5ef0aaf6d21926.18681682-original.jpg,Central African States
1805,Numista,CC BY,https://en.numista.com/catalogue/photos/beac/5-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/beac/6-original.jpg,Central African States
339106,Christopher Li,CC BY-NC-SA,https://en.numista.com/catalogue/photos/south_dynasties_china/6319807f1a4706.72935873-original.jpg,Christopher Li,CC BY-NC-SA,https://en.numista.com/catalogue/photos/south_dynasties_china/6319807f93c7b4.02716596-original.jpg,Southern dynasties
1704,Numista,CC BY,https://en.numista.com/catalogue/photos/chine/28-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/chine/29-original.jpg,China
1222,Numista,CC BY,https://en.numista.com/catalogue/photos/chine/16-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/chine/17-original.jpg,China
1588,Numista,CC BY,https://en.numista.com/catalogue/photos/chine/18-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/chine/19-original.jpg,China
13890,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/chine/5fd36f5e6ad1d7.02891505-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/chine/5fd36f5f240ee4.18745588-original.jpg,China
96102,,CC0,https://en.numista.com/catalogue/photos/macao/449-original.jpg,,CC0,https://en.numista.com/catalogue/photos/macao/426-original.jpg,Macau
96162,A. Monge da Silva,CC0,https://en.numista.com/catalogue/photos/macao/447-original.jpg,,CC0,https://en.numista.com/catalogue/photos/macao/448-original.jpg,Macau
96120,,CC0,https://en.numista.com/catalogue/photos/macao/580-original.jpg,,CC0,https://en.numista.com/catalogue/photos/macao/583-original.jpg,Macau
96126,,CC0,https://en.numista.com/catalogue/photos/macao/581-original.jpg,,CC0,https://en.numista.com/catalogue/photos/macao/584-original.jpg,Macau
96127,,CC0,https://en.numista.com/catalogue/photos/macao/423-original.jpg,,CC0,https://en.numista.com/catalogue/photos/macao/424-original.jpg,Macau
96139,,CC0,https://en.numista.com/catalogue/photos/macao/504-original.jpg,,CC0,https://en.numista.com/catalogue/photos/macao/505-original.jpg,Macau
327270,Vandão,CC0,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/653ab98dc3c3e5.43314841-original.jpg,Vandão,CC0,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/653ab98dd29e52.38596872-original.jpg,Democratic Republic of the Congo
390130,oolong790,CC BY-SA,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/65968dfacbf2d4.09902081-original.jpg,oolong790,CC BY-SA,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/65968dfb51f088.92516467-original.jpg,Democratic Republic of the Congo
87157,coinman1,CC BY,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/653ab998c626a8.92045807-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/653ab998df0268.72781347-original.jpg,Democratic Republic of the Congo
87158,coinman1,CC BY,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/653ab998e9fc61.94798296-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/democratic_republic_congo_period/653ab999056a15.06736061-original.jpg,Democratic Republic of the Congo
340092,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6322ff2ac53a23.50307502-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6322ff2bb053f9.00211603-original.jpg,Cook Islands
340093,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63230128d601b3.91946295-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63230129955f59.04306508-original.jpg,Cook Islands
340189,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/632436e704f202.28329561-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/632436e734e591.11322841-original.jpg,Cook Islands
340190,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6324376ceb6402.48430564-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6324376d214fe5.19954232-original.jpg,Cook Islands
340204,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63246eeee8b572.38349959-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63246eef37dcd7.56465902-original.jpg,Cook Islands
365218,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/645cf71fc66d27.97210617-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/645cf72087afb6.78680534-original.jpg,Cook Islands
397976,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/65bb92fb2ca787.93108588-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/65bb92fc145991.90661509-original.jpg,Cook Islands
290688,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/65bb92b3087290.09218080-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/65bb92b4604f86.38367073-original.jpg,Cook Islands
290686,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6091449d69dad8.83634433-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6091449e438a86.47671798-original.jpg,Cook Islands
340206,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63246f24e638e3.89129060-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63246f252e4869.22527204-original.jpg,Cook Islands
290687,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609145cb777774.56193235-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609145cbb13478.93973045-original.jpg,Cook Islands
340205,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63246f067fa218.85995021-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63246f06be67c5.01834897-original.jpg,Cook Islands
319760,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6200f983e1b695.64946761-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6200f9841e8e04.74588195-original.jpg,Cook Islands
319759,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6200f95df18bc6.51319490-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6200f95e377061.56168090-original.jpg,Cook Islands
393299,binzaheer,CC BY,https://en.numista.com/catalogue/photos/iles_cook/65918f23896419.69120488-original.jpg,binzaheer,CC BY,https://en.numista.com/catalogue/photos/iles_cook/65918edfd0f7b5.67830285-original.jpg,Cook Islands
337771,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/630624088c87e9.44003999-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062408cb1c02.09569965-original.jpg,Cook Islands
74764,,CC BY,https://en.numista.com/catalogue/photos/iles_cook/1295-original.jpg,,CC BY,https://en.numista.com/catalogue/photos/iles_cook/1296-original.jpg,Cook Islands
79583,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609147d8629df2.03535957-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609147d89d8148.57722131-original.jpg,Cook Islands
234124,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/5f44f0ec2d4674.27787774-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/5f44f0ec6099e6.88031323-original.jpg,Cook Islands
290692,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154deae9e47.94851818-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154def25109.68206947-original.jpg,Cook Islands
290691,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154bbceee98.78721329-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154bc1e37b5.40308223-original.jpg,Cook Islands
290689,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154773a1bd8.26870903-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154777499f7.00849515-original.jpg,Cook Islands
290690,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6091549917a5f3.44358435-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/609154994a82d2.95786292-original.jpg,Cook Islands
74742,,CC BY,https://en.numista.com/catalogue/photos/iles_cook/5e6a6b1a5bd293.74134002-original.jpg,,CC BY,https://en.numista.com/catalogue/photos/iles_cook/5e6a6b1a877ca8.52750828-original.jpg,Cook Islands
74763,,CC BY,https://en.numista.com/catalogue/photos/iles_cook/62715008952479.62304340-original.jpg,,CC BY,https://en.numista.com/catalogue/photos/iles_cook/627150090a6819.08220375-original.jpg,Cook Islands
337774,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/630628726eba83.57885083-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/630628729986f6.64376574-original.jpg,Cook Islands
337780,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062b9ec9e112.72020188-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062b9f091612.86564880-original.jpg,Cook Islands
337776,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062a587b66f6.61836193-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062a58baf225.30094350-original.jpg,Cook Islands
337782,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062c2bc362c2.47188664-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/63062c2c240ff3.42747165-original.jpg,Cook Islands
319758,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6200f92e3441a1.29142057-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6200f92e77f245.80080203-original.jpg,Cook Islands
3675,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/iles_cook/5ebc3e0473e018.60049822-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/iles_cook/5ebc3e04c67061.86606708-original.jpg,Cook Islands
340191,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6324382dacd322.96225710-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6324382dd7f575.17148400-original.jpg,Cook Islands
171624,,CC BY-NC-SA,https://en.numista.com/catalogue/photos/iles_cook/5e610347761be3.11560083-original.jpg,,CC BY-NC-SA,https://en.numista.com/catalogue/photos/iles_cook/5e610347e4ef57.07953635-original.jpg,Cook Islands
340105,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6323278c812566.16790339-original.jpg,,CC BY-NC,https://en.numista.com/catalogue/photos/iles_cook/6323278caf9343.11828144-original.jpg,Cook Islands
2491,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/croatie/5f120132328626.48918872-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/croatie/5f120131df0472.07546910-original.jpg,Croatia
1989,Numista,CC BY,https://en.numista.com/catalogue/photos/croatie/58-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/croatie/57-original.jpg,Croatia
1272,Sjoelund,CC BY-NC,https://en.numista.com/catalogue/photos/croatie/106-original.jpg,Sjoelund,CC BY-NC-SA,https://en.numista.com/catalogue/photos/croatie/64522176b0f186.90701333-original.jpg,Croatia
301,Numista,CC BY,https://en.numista.com/catalogue/photos/croatie/793-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/croatie/792-original.jpg,Croatia
2855,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/cuba/6010552bc23655.45627601-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/cuba/6010552c4c1478.98728160-original.jpg,Cuba
2859,Numista,CC BY,https://en.numista.com/catalogue/photos/cuba/41-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/cuba/42-original.jpg,Cuba
302999,oolong790,CC BY-NC,https://en.numista.com/catalogue/photos/cuba/6606e55f384d74.86287594-original.jpg,oolong790,CC BY-NC,https://en.numista.com/catalogue/photos/cuba/6606e560ab3c79.80267656-original.jpg,Cuba
39334,MesBedes,CC BY-NC-SA,https://en.numista.com/catalogue/photos/cuba/2029-original.jpg,MesBedes,CC BY-NC-SA,https://en.numista.com/catalogue/photos/cuba/2030-original.jpg,Cuba
157249,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/cuba/625735cb577a70.16321852-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/cuba/625735cbc376a7.34144284-original.jpg,Cuba
1054,ciscoins,CC BY-NC,https://en.numista.com/catalogue/photos/cuba/635ef73cd79273.46530479-original.jpg,ciscoins,CC BY-NC,https://en.numista.com/catalogue/photos/cuba/635ef73d3fda46.87958690-original.jpg,Cuba
1056,ciscoins,CC BY-NC,https://en.numista.com/catalogue/photos/cuba/635ef87377d809.13043541-original.jpg,ciscoins,CC BY-NC,https://en.numista.com/catalogue/photos/cuba/635ef873c2f7e8.09389717-original.jpg,Cuba
2151,Numista,CC BY,https://en.numista.com/catalogue/photos/republique_tcheque/7-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/republique_tcheque/8-original.jpg,Czech Republic
2156,Numista,CC BY,https://en.numista.com/catalogue/photos/republique_tcheque/13-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/republique_tcheque/14-original.jpg,Czech Republic
1417,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/danemark/62d0ae89bef509.72430723-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/danemark/62d0ae8a338006.03960192-original.jpg,Denmark
14561,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/danemark/5f4b7a082b7436.27506857-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/danemark/5f4b7a08c9e823.67121754-original.jpg,Denmark
1463,Florino28,CC BY-NC-SA,https://en.numista.com/catalogue/photos/danemark/787-original.jpg,Florino28,CC BY-NC-SA,https://en.numista.com/catalogue/photos/danemark/788-original.jpg,Denmark
111079,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223536b549445.42392542-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622356cd63a832.41852606-original.jpg,Eastern Caribbean States
105700,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223539a6e79c9.94032220-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622357174cf1b5.17501095-original.jpg,Eastern Caribbean States
78091,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223741b88dde4.80064537-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223741bea9191.64760630-original.jpg,Eastern Caribbean States
105703,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622353be360700.28788988-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/633c50e9e80962.96425276-original.jpg,Eastern Caribbean States
105699,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/633c51bd541a21.43608648-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622359cfb99971.56763555-original.jpg,Eastern Caribbean States
57191,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6224d6f36bb848.99876122-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6224d6f3c00007.66487356-original.jpg,Eastern Caribbean States
108676,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622353faecc220.63612997-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223546d6068a4.51679992-original.jpg,Eastern Caribbean States
105702,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622354fe8b2eb0.68970290-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622354ff0ca365.12439937-original.jpg,Eastern Caribbean States
105696,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223559ad08898.93101222-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/6223559b25cea4.39049669-original.jpg,Eastern Caribbean States
78093,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/62235615ddcc50.70344806-original.jpg,coinman1,CC BY,https://en.numista.com/catalogue/photos/oeco/622356163d2f64.97479699-original.jpg,Eastern Caribbean States
2982,ciscoins.net,CC BY-NC,https://en.numista.com/catalogue/photos/equateur/461-original.jpg,ciscoins.net,CC BY-NC,https://en.numista.com/catalogue/photos/equateur/462-original.jpg,Ecuador
235504,Obayda Habashy,CC BY-NC-SA,https://en.numista.com/catalogue/photos/egypte/5f50e3afb08b94.23463371-original.jpg,Obayda Habashy,CC BY-NC-SA,https://en.numista.com/catalogue/photos/egypte/5f50e3af86ab23.25471960-original.jpg,Egypt
236991,Obayda Habashy,CC BY-NC-SA,https://en.numista.com/catalogue/photos/egypte/5f60a157521eb8.43934604-original.jpg,Obayda Habashy,CC BY-NC-SA,https://en.numista.com/catalogue/photos/egypte/5f60a157233050.80889335-original.jpg,Egypt
3341,E. Timmermans,CC BY-NC-SA,https://en.numista.com/catalogue/photos/swaziland_period/653ac4373201e3.64182931-original.jpg,E. Timmermans,CC BY-NC-SA,https://en.numista.com/catalogue/photos/swaziland_period/653ac4373b7710.27518570-original.jpg,Swaziland
2274,Numista,CC BY,https://en.numista.com/catalogue/photos/swaziland_period/653ac43848b162.79489979-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/swaziland_period/653ac4385189b4.65444781-original.jpg,Swaziland
235793,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/fidji/5f53df91c173c0.31988832-original.jpg,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/fidji/5f53df920768f3.71223979-original.jpg,Fiji
39161,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/fidji/5f064601c2e263.69458073-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/fidji/5f0646024f57c4.08531507-original.jpg,Fiji
393943,horatiom,CC BY-NC-SA,https://en.numista.com/catalogue/photos/fidji/659841ddd236d1.97943068-original.jpg,horatiom,CC BY-NC-SA,https://en.numista.com/catalogue/photos/fidji/659841de634669.59887239-original.jpg,Fiji
89,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/626ea7867ebb54.54352511-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/626ea7876759c2.79481988-original.jpg,Finland
90,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/62089d380cd392.28840760-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/62089d38e302e4.08092923-original.jpg,Finland
91,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/61fde2813256f5.16847117-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/61fde2821ebd14.28849922-original.jpg,Finland
96,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/612b605eabdad0.97648242-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/finlande/612b605f5b9539.75971023-original.jpg,Finland
97,Florino28,CC BY-NC-SA,https://en.numista.com/catalogue/photos/france/3926-original.jpg,Florino28,CC BY-NC-SA,https://en.numista.com/catalogue/photos/france/3928-original.jpg,France
98,Florino28,CC BY-NC-SA,https://en.numista.com/catalogue/photos/france/3929-original.jpg,Florino28,CC BY-NC-SA,https://en.numista.com/catalogue/photos/france/3930-original.jpg,France
99,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/france/61fde3008fb875.29810810-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/france/61fde301a02a94.57833549-original.jpg,France
100,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/france/6289eb6f1395f8.91533745-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/france/6289eb6fa421c1.11082254-original.jpg,France
101,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/france/627a57b6432958.11758022-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/france/627a57b761ff10.55042719-original.jpg,France
19286,Polette,CC BY-NC-SA,https://en.numista.com/catalogue/photos/france/62d44b60e3f782.34856909-original.jpg,Polette,CC BY-NC-SA,https://en.numista.com/catalogue/photos/france/62d44b6192dc78.55328371-original.jpg,France
